url;titulo;precio;precio millones;area;precio por metro;precio por metro millones;habitaciones;banos;parqueadero;Estrato;Sector;Admón;Admon por mt 2;Estado;Antigüedad;Piso No
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3057995.aspx;Apartamento en Venta Medellín POBLADO;620000000;620;112;5535714,286;5,535714286;3;2;2;6;;414000;3696; Excelente; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/san_lucas-det-3023836.aspx;Apartamento en Venta Medellín San Lucas;750000000;750;111;6756756,757;6,756756757;2;2;2;6;;389491;3509; Excelente; 1 a 8 años; 4º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/transversal_inferior-det-2742169.aspx;Apartamento en Venta Medellín Transversal Inferior;330000000;330;96;3437500;3,4375;3;3;2;6;;390000;4063; Excelente; 16 a 30 años; 4º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/altos_del_poblado-det-2980489.aspx;Apartamento en Venta Medellín ALTOS DEL POBLADO;980000000;980;225;4355555,556;4,355555556;3;4;2;6;;580000;2578; Bueno; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-3028635.aspx;Apartamento en Venta Medellín CASTROPOL;490000000;490;128;3828125;3,828125;3;3;2;6;;450000;3516;; 9 a 15 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3016580.aspx;Apartamento en Venta Medellín El Poblado;600000000;600;142;4225352,113;4,225352113;3;3;2;6;;469000;3303; Excelente; 9 a 15 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/tesoro-det-3055400.aspx;Apartamento en Venta Medellín EL TESORO;450000000;450;87;5172413,793;5,172413793;1;2;2;6;;369000;4241;; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3030621.aspx;Apartamento en Venta Medellín El Poblado;980000000;980;320;3062500;3,0625;3;5;2;6;;608000;1900; Excelente;; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2463786.aspx;Apartamento en Venta Medellín El Poblado;1200000000;1200;253;4743083,004;4,743083004;3;4;2;6;;;0; Excelente; 1 a 8 años; 9º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2735270.aspx;Apartamento en Venta Medellín POBLADO;447500000;447,5;162;2762345,679;2,762345679;3;3;2;6;;453000;2796;; 16 a 30 años; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2992371.aspx;Apartamento en Venta Medellín Poblado;340000000;340;96;3541666,667;3,541666667;2;2;2;6;;390300;4066; Excelente; 16 a 30 años; 4º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/campestre-det-2991330.aspx;Apartamento en Venta Medellín el campestre;490000000;490;135;3629629,63;3,62962963;2;2;2;6;;;0; Bueno; Más de 30 años; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/patio_bonito-det-2998070.aspx;Apartamento en Venta Medellín Patio Bonito;620000000;620;205;3024390,244;3,024390244;4;4;2;6;;574000;2800; Excelente; 16 a 30 años; 4º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-3047202.aspx;Apartamento en Venta Medellín CASTROPOL;830000000;830;157;5286624,204;5,286624204;3;4;2;6;;;0;; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2155954.aspx;Apartamento en Venta Medellín El Poblado;480000000;480;140;3428571,429;3,428571429;4;2;2;6;;375000;2679; Bueno; Más de 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2994073.aspx;Apartamento en Venta Medellín El Poblado;650000000;650;137;4744525,547;4,744525547;4;4;2;6;;378000;2759; Excelente; 9 a 15 años; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3035498.aspx;Apartamento en Venta Medellín El Poblado;880000000;880;190;4631578,947;4,631578947;3;4;2;6;;660000;3474; Excelente; 1 a 8 años; 7º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/lleras-det-3058226.aspx;Apartamento en Venta Medellín LLERAS;550000000;550;158;3481012,658;3,481012658;3;3;2;6;;534000;3380; Remodelar; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/lalinde-det-2996583.aspx;Apartamento en Venta Medellín Lalinde;450000000;450;98;4591836,735;4,591836735;2;2;2;6;;334000;3408; Excelente; 1 a 8 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3025903.aspx;Apartamento en Venta Medellín POBLADO;570000000;570;98;5816326,531;5,816326531;1;2;2;6;;;0;; 9 a 15 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/milla_oro-det-3009374.aspx;Apartamento en Venta Medellín Milla de Oro;550000000;550;156;3525641,026;3,525641026;3;3;2;6;;;0; Excelente; 1 a 8 años; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2988791.aspx;Apartamento en Venta Medellín El Poblado;390000000;390;99;3939393,939;3,939393939;4;3;2;6;;341000;3444; Bueno; 9 a 15 años; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-3047203.aspx;Apartamento en Venta Medellín CASTROPOL;670000000;670;124;5403225,806;5,403225806;3;2;2;6;;;0;; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/lalinde-det-2988381.aspx;Apartamento en Venta Medellín Lalinde;450000000;450;98;4591836,735;4,591836735;2;2;2;6;;334000;3408; Excelente; 1 a 8 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/patio_bonito-det-3038788.aspx;Apartamento en Venta Medellín Patio Bonito;600000000;600;146;4109589,041;4,109589041;3;4;2;6;;420000;2877; Excelente;; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/patio_bonito-det-3011034.aspx;Apartamento en Venta Medellín Patio Bonito;380000000;380;136;2794117,647;2,794117647;4;2;2;6;;359400;2643; Bueno; 16 a 30 años; 3º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/tesoro-det-2746190.aspx;Apartamento en Venta Medellín El Tesoro;330000000;330;130;2538461,538;2,538461538;3;3;2;6;;445000;3423; Excelente; 16 a 30 años; 3º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2766813.aspx;Apartamento en Venta Medellín El Poblado;500000000;500;113;4424778,761;4,424778761;4;3;2;6;;370000;3274; Excelente; 9 a 15 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2943950.aspx;Apartamento en Venta Medellín Castropol;650000000;650;127;5118110,236;5,118110236;3;4;2;6;;570000;4488; Excelente; 1 a 8 años; 10º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/san_lucas-det-3014306.aspx;Apartamento en Venta Medellín san lucas;750000000;750;111;6756756,757;6,756756757;2;2;2;6;;389491;3509; Bueno; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3041373.aspx;Apartamento en Venta Medellín El Poblado;440000000;440;67;6567164,179;6,567164179;2;2;2;6;;300000;4478; Excelente; Menos de 1 año; 9º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/alejandria-det-2993447.aspx;Apartamento en Venta Medellín ALEJANDRIA;530000000;530;115;4608695,652;4,608695652;3;4;2;6;;571000;4965;; 1 a 8 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/toja-det-3043322.aspx;Apartamento en Venta Medellín LA TOJA;490000000;490;145;3379310,345;3,379310345;3;3;2;6;;515000;3552; Bueno; 16 a 30 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3040281.aspx;Apartamento en Venta Medellín POBLADO;590000000;590;106;5566037,736;5,566037736;3;3;2;6;;400000;3774; Bueno; Menos de 1 año;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2984383.aspx;Apartamento en Venta Medellín El Poblado;530000000;530;88;6022727,273;6,022727273;2;3;2;6;;230000;2614; Excelente; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2807196.aspx;Apartamento en Venta Medellín El Poblado;390000000;390;137;2846715,328;2,846715328;4;3;2;6;;;0;; 16 a 30 años; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2805949.aspx;Apartamento en Venta Medellín El Poblado;650000000;650;131;4961832,061;4,961832061;3;4;2;6;;416000;3176; Excelente; Menos de 1 año; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2600539.aspx;Apartamento en Venta Medellín El Poblado;870000000;870;121,5;7160493,827;7,160493827;2;3;2;6;;421200;3467; Bueno; Menos de 1 año; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/santa_maria_los_angeles-det-3039964.aspx;Apartamento en Venta Medellín Santa María de los Ángeles;595000000;595;109;5458715,596;5,458715596;3;3;2;6;;480000;4404; Bueno; Menos de 1 año;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-3014984.aspx;Apartamento en Venta Medellín Castropol;550000000;550;143;3846153,846;3,846153846;4;4;2;6;;580000;4056; Excelente; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2759046.aspx;Apartamento en Venta Medellín El Poblado;600000000;600;125;4800000;4,8;3;4;2;6;;386000;3088; Excelente; 1 a 8 años; 14º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_del_esmeraldal-det-2762052.aspx;Apartamento en Venta Medellín Loma del Esmeraldal;1050000000;1050;217;4838709,677;4,838709677;3;4;2;6;;614000;2829; Bueno; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_del_esmeraldal-det-2661112.aspx;Apartamento en Venta Medellín Loma del Esmeraldal;320000000;320;74;4324324,324;4,324324324;1;2;2;6;;230000;3108; Bueno; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_gonzalez-det-2991319.aspx;Apartamento en Venta Medellín los gonzalez;960000000;960;225;4266666,667;4,266666667;3;3;2;6;;;0; Bueno; Más de 30 años; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2801298.aspx;Apartamento en Venta Medellín El Poblado;700000000;700;225;3111111,111;3,111111111;5;5;2;6;;761000;3382; Excelente;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3002858.aspx;Apartamento en Venta Medellín El Poblado;623000000;623;111;5612612,613;5,612612613;2;2;2;6;;;0; Excelente; Menos de 1 año; 3º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2978268.aspx;Apartamento en Venta Medellín POBLADO;400000000;400;97;4123711,34;4,12371134;2;2;2;6;;338000;3485; Excelente; 16 a 30 años; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calera-det-3011930.aspx;Apartamento en Venta Medellín LA CALERA;610000000;610;143;4265734,266;4,265734266;3;3;2;6;;400000;2797; Excelente; 9 a 15 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2926241.aspx;Apartamento en Venta Medellín El Poblado;730000000;730;156,33;4669609,16;4,66960916;3;5;2;6;;371000;2373; Excelente; 1 a 8 años; 11º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2976889.aspx;Apartamento en Venta Medellín El Poblado;420000000;420;142;2957746,479;2,957746479;3;3;2;6;;530000;3732; Excelente; 16 a 30 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/vizcaya-det-3012545.aspx;Apartamento en Venta Medellín Vizcaya;571000000;571;98;5826530,612;5,826530612;1;2;2;6;;;0; Excelente; 1 a 8 años; 14º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3009722.aspx;Apartamento en Venta Medellín El Poblado;610000000;610;142;4295774,648;4,295774648;3;2;2;6;;469000;3303; Bueno; 9 a 15 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/alejandria-det-2978800.aspx;Apartamento en Venta Medellín Alejandría;777000000;777;143;5433566,434;5,433566434;2;3;2;6;;450000;3147; Bueno; Menos de 1 año;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/tomatera-det-2927567.aspx;Apartamento en Venta Medellín La Tomatera;650000000;650;240;2708333,333;2,708333333;3;3;2;6;;640000;2667; Bueno; Más de 30 años; 3º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/tesoro-det-2685916.aspx;Apartamento en Venta Medellín El Tesoro;675000000;675;187;3609625,668;3,609625668;3;4;2;6;;540000;2888; Excelente;; 3º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2777359.aspx;Apartamento en Venta Medellín El Poblado;595000000;595;235;2531914,894;2,531914894;4;4;2;6;;450000;1915; Excelente;; 10º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2705875.aspx;Apartamento en Venta Medellín El Poblado;940000000;940;217;4331797,235;4,331797235;3;4;2;6;;650000;2995; Excelente;; 14º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calera-det-2991324.aspx;Apartamento en Venta Medellín la calera;775000000;775;178;4353932,584;4,353932584;3;3;2;6;;;0; Bueno; 9 a 15 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/ciudad_del_rio-det-3013775.aspx;Apartamento en Venta Medellín CIUDAD DEL RIO;540000000;540;106;5094339,623;5,094339623;3;3;2;6;;;0;; Menos de 1 año;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3007332.aspx;Apartamento en Venta Medellín El Poblado;560000000;560;143;3916083,916;3,916083916;4;4;2;6;;580000;4056; Excelente; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2976275.aspx;Apartamento en Venta Medellín POBLADO;1050000000;1050;270;3888888,889;3,888888889;3;4;2;6;;820000;3037;; 1 a 8 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/tesoro-det-2744192.aspx;Apartamento en Venta Medellín El Tesoro;650000000;650;139;4676258,993;4,676258993;2;3;2;6;;401000;2885; Excelente; 1 a 8 años; 12º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/las_santas-det-2715480.aspx;Apartamento en Venta Medellín Las Santas;560000000;560;130;4307692,308;4,307692308;3;2;2;6;;383000;2946; Excelente; 1 a 8 años; 3º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3035123.aspx;Apartamento en Venta Medellín El Poblado;870000000;870;220;3954545,455;3,954545455;3;5;2;6;;610000;2773; Excelente; 9 a 15 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2969637.aspx;Apartamento en Venta Medellín Castropol;550000000;550;234;2350427,35;2,35042735;4;5;2;6;;533000;2278; Remodelar; 16 a 30 años; 3º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-3007140.aspx;Apartamento en Venta Medellín Castropol;500000000;500;150;3333333,333;3,333333333;4;5;2;6;;418000;2787; Bueno; 16 a 30 años; 7º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2984271.aspx;Apartamento en Venta Medellín LOS BALSOS;1040000000;1040;207;5024154,589;5,024154589;3;4;2;6;;624000;3014; Excelente; 9 a 15 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-3017088.aspx;Apartamento en Venta Medellín Los Balsos;985000000;985;203,6;4837917,485;4,837917485;3;3;2;6;;598000;2937; Excelente; 1 a 8 años; 13º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2988850.aspx;Apartamento en Venta Medellín castropol;430000000;430;135;3185185,185;3,185185185;3;3;2;6;;423000;3133; Bueno; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2991489.aspx;Apartamento en Venta Medellín Castropol;550000000;550;111;4954954,955;4,954954955;3;2;2;6;;;0; Bueno; 1 a 8 años; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado_campestre-det-2991250.aspx;Apartamento en Venta Medellín poblado campestre;540000000;540;125;4320000;4,32;3;4;2;6;;;0; Bueno; Más de 30 años; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2977298.aspx;Apartamento en Venta Medellín El Poblado;650000000;650;190;3421052,632;3,421052632;4;4;2;6;;620000;3263; Excelente; 9 a 15 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2970602.aspx;Apartamento en Venta Medellín El Poblado;450000000;450;156;2884615,385;2,884615385;4;4;2;6;;456000;2923; Excelente; 9 a 15 años; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2970592.aspx;Apartamento en Venta Medellín El Poblado;385000000;385;76,77;5014979,81;5,01497981;3;2;2;6;;250000;3256; Excelente; 1 a 8 años; 7º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2993036.aspx;Apartamento en Venta Medellín El Poblado;300000000;300;101;2970297,03;2,97029703;4;3;2;6;;526000;5208; Excelente; 16 a 30 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2968015.aspx;Apartamento en Venta Medellín El Poblado;360000000;360;90;4000000;4;3;3;2;6;;290000;3222; Bueno; 9 a 15 años; 4º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2977534.aspx;Apartamento en Venta Medellín POBLADO;550000000;550;160;3437500;3,4375;3;3;2;6;;546000;3413;; 16 a 30 años; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2991398.aspx;Apartamento en Venta Medellín Los Balsos;590000000;590;121;4876033,058;4,876033058;3;2;2;6;;;0; Bueno; Más de 30 años; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2378184.aspx;Apartamento en Venta Medellín El Poblado;560000000;560;420;1333333,333;1,333333333;3;4;2;6;;482000;1148; Bueno; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2908730.aspx;Apartamento en Venta Medellín El Poblado;480000000;480;112;4285714,286;4,285714286;3;2;2;6;;300000;2679; Excelente; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2729081.aspx;Apartamento en Venta Medellín El Poblado;415000000;415;126;3293650,794;3,293650794;2;3;2;6;;437000;3468;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2699562.aspx;Apartamento en Venta Medellín El Poblado;700000000;700;182;3846153,846;3,846153846;3;5;2;6;;600000;3297; Bueno; 9 a 15 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/las_santas-det-2884393.aspx;Apartamento en Venta Medellín Las Santas;600000000;600;123;4878048,78;4,87804878;3;4;2;6;;407000;3309; Excelente; 1 a 8 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/transversal_superior-det-3022667.aspx;Apartamento en Venta Medellín Transversal Superior;320000000;320;96;3333333,333;3,333333333;3;3;2;6;;410000;4271; Excelente; 9 a 15 años; 8º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3011882.aspx;Apartamento en Venta Medellín El Poblado;470000000;470;128;3671875;3,671875;4;4;2;6;;470000;3672; Excelente; 9 a 15 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2980844.aspx;Apartamento en Venta Medellín El Poblado;670000000;670;184;3641304,348;3,641304348;3;4;2;6;;590000;3207; Excelente; 1 a 8 años; 12º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2807079.aspx;Apartamento en Venta Medellín Castropol;644000000;644;127;5070866,142;5,070866142;3;4;2;6;;570000;4488; Excelente; 1 a 8 años; 12º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3015026.aspx;Apartamento en Venta Medellín El Poblado;340000000;340;96;3541666,667;3,541666667;2;2;2;6;;390000;4063; Excelente; 16 a 30 años; 4º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-3025497.aspx;Apartamento en Venta Medellín Los Balsos;650000000;650;152;4276315,789;4,276315789;3;2;2;6;;393800;2591; Excelente;; 14º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2959238.aspx;Apartamento en Venta Medellín Castropol;750000000;750;250;3000000;3;4;4;2;6;;600000;2400; Bueno; 16 a 30 años; 7º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/tesoro-det-3025169.aspx;Apartamento en Venta Medellín El Tesoro;610000000;610;125;4880000;4,88;5;4;2;6;;455000;3640; Excelente; 9 a 15 años; 12º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/santa_maria_los_angeles-det-2962443.aspx;Apartamento en Venta Medellín Santa María de los Ángeles;550000000;550;124,1;4431909,75;4,43190975;3;3;2;6;;260000;2095; Excelente; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2981543.aspx;Apartamento en Venta Medellín El Poblado;598000000;598;120;4983333,333;4,983333333;3;3;2;6;;413000;3442;;; 14º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/provenza-det-3008893.aspx;Apartamento en Venta Medellín PROVENZA;690000000;690;152;4539473,684;4,539473684;2;3;2;6;;557000;3664;; 9 a 15 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/santa_maria_los_angeles-det-2997240.aspx;Apartamento en Venta Medellín Santa María de los Ángeles;600000000;600;135;4444444,444;4,444444444;3;4;2;6;;440000;3259; Excelente; 1 a 8 años; 14º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3016257.aspx;Apartamento en Venta Medellín El Poblado;470000000;470;139;3381294,964;3,381294964;5;4;2;6;;470000;3381; Excelente; 1 a 8 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2990360.aspx;Apartamento en Venta Medellín El Poblado;1200000000;1200;199;6030150,754;6,030150754;3;4;2;6;;590000;2965; Excelente; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calera-det-2960608.aspx;Apartamento en Venta Medellín La Calera;795000000;795;178;4466292,135;4,466292135;3;3;2;6;;425000;2388; Excelente; 9 a 15 años; 9º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/las_palmas-det-2969024.aspx;Apartamento en Venta Medellín Las Palmas;510000000;510;96;5312500;5,3125;3;2;2;6;;216000;2250; Excelente; Menos de 1 año; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/lalinde-det-2995497.aspx;Apartamento en Venta Medellín Lalinde;370000000;370;103;3592233,01;3,59223301;3;2;2;6;;;0; Excelente; 16 a 30 años; 3º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_del_campestre-det-3012755.aspx;Apartamento en Venta Medellín LOMA DEL CAMPESTRE;400000000;400;100;4000000;4;2;2;2;6;;;0; Excelente; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2989151.aspx;Apartamento en Venta Medellín Los Balsos;730000000;730;156;4679487,179;4,679487179;3;3;2;6;;362900;2326; Excelente; 1 a 8 años; 11º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2978186.aspx;Apartamento en Venta Medellín El Poblado;355000000;355;147;2414965,986;2,414965986;4;3;2;6;;400000;2721;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2982674.aspx;Apartamento en Venta Medellín Los Balsos;700000000;700;165;4242424,242;4,242424242;4;4;2;6;;420000;2545; Excelente; 16 a 30 años; 11º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2993180.aspx;Apartamento en Venta Medellín Castropol;330000000;330;84;3928571,429;3,928571429;4;3;2;6;;320000;3810; Bueno; 9 a 15 años; 11º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3002882.aspx;Apartamento en Venta Medellín El Poblado;745000000;745;136;5477941,176;5,477941176;3;4;2;6;;;0; Excelente; Menos de 1 año; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/florida-det-3001419.aspx;Apartamento en Venta Medellín La Florida;700000000;700;159;4402515,723;4,402515723;3;3;2;6;;500000;3145; Excelente; 16 a 30 años; 7º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/san_lucas-det-2967514.aspx;Apartamento en Venta Medellín San Lucas;755399000;755,4;111;6805396,396;6,805396396;2;2;2;6;;450000;4054;;; 11º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3009144.aspx;Apartamento en Venta Medellín El Poblado;870000000;870;220;3954545,455;3,954545455;4;5;2;6;;610000;2773; Excelente; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2978181.aspx;Apartamento en Venta Medellín POBLADO;450000000;450;150;3000000;3;3;3;2;6;;460000;3067; Excelente; 16 a 30 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/frontera-det-2958057.aspx;Apartamento en Venta Medellín La Frontera;355000000;355;96;3697916,667;3,697916667;4;2;2;6;;362000;3771; Excelente; 9 a 15 años; 15º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3002424.aspx;Apartamento en Venta Medellín El Poblado;530000000;530;115;4608695,652;4,608695652;3;4;2;6;;;0; Excelente; 9 a 15 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/las_lomas-det-2958993.aspx;Apartamento en Venta Medellín Las Lomas;500000000;500;148;3378378,378;3,378378378;3;3;2;6;;387000;2615; Excelente; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2978738.aspx;Apartamento en Venta Medellín El Poblado;565000000;565;190;2973684,211;2,973684211;4;4;2;6;;332000;1747; Bueno; 16 a 30 años; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/provenza-det-2895524.aspx;Apartamento en Venta Medellín PROVENZA;700000000;700;140;5000000;5;3;2;2;6;;368800;2634; Excelente; 16 a 30 años; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2978135.aspx;Apartamento en Venta Medellín El Poblado;525000000;525;142;3697183,099;3,697183099;2;2;2;6;;465000;3275; Excelente; 9 a 15 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/tesoro-det-2997589.aspx;Apartamento en Venta Medellín El Tesoro;660000000;660;144;4583333,333;4,583333333;2;2;2;6;;419000;2910; Excelente; 1 a 8 años; 11º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2862935.aspx;Apartamento en Venta Medellín El Poblado;640000000;640;184;3478260,87;3,47826087;3;4;2;6;;600000;3261; Excelente;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/las_lomas-det-2368012.aspx;Apartamento en Venta Medellín Las Lomas;1250000000;1250;338;3698224,852;3,698224852;3;5;2;6;;1027000;3038;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2939511.aspx;Apartamento en Venta Medellín El Poblado;680000000;680;100;6800000;6,8;2;2;2;6;;;0;;; 14º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/santa_maria_los_angeles-det-2679454.aspx;Apartamento en Venta Medellín Santa María de los Ángeles;731500000;731,5;133;5500000;5,5;3;3;2;6;;430000;3233; Excelente; Menos de 1 año; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/lomas_los_balsos-det-2953886.aspx;Apartamento en Venta Medellín Lomas de los Balsos;1150000000;1150;207;5555555,556;5,555555556;3;4;2;6;;720800;3482; Bueno; 1 a 8 años;
